track_id,track_name,artist_s_name,artist_count,released_year,released_month,released_day,release_date_concat,in_spotify_playlists,in_spotify_charts,streams,in_shazam_charts,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,bpm,danceability__,valence__,energy__,acousticness__,instrumentalness__,liveness__,speechiness__,soma_playlists,count_music_artsolo,bpm_categoria,danceability_categoria,valence_categoria,energy_categoria,acousticness_categoria,instrumentalness_categoria,liveness_categoria,speechiness_categoria
8333879,TO THE MOON,Jnr Choi,1,2021,11,5,2021-11-05,2979,0,245095641,0,44,0,159,0,144,74,39,65,5,1,11,35,3182,1,alta,alta,baixa,baixa,baixa,alta,baixa,alta
2582262,Bar,Tini LGante,2,2021,11,11,2021-11-11,755,4,200972675,0,22,3,0,0,94,52,68,69,13,0,33,8,777,0,baixa,baixa,alta,alta,baixa,alta,alta,alta
3329363,LA FAMA with The Weeknd,The Weeknd ROSAL,2,2021,11,11,2021-11-11,4640,3,374706940,4,81,93,507,6,136,77,82,30,95,0,13,5,5228,0,alta,alta,alta,baixa,alta,alta,alta,baixa
5145584,Envolver,Anitta,1,2021,11,11,2021-11-11,4673,2,546191065,4,123,113,180,1,92,81,40,73,15,0,9,8,4976,1,baixa,alta,baixa,alta,baixa,baixa,baixa,alta
6719600,All Too Well 10 Minute Version Taylors Version From The Vault,Taylor Swift,1,2021,11,12,2021-11-12,4635,5,583687007,2,50,49,30,1,93,63,21,52,28,0,9,3,4715,34,baixa,baixa,baixa,baixa,alta,alta,baixa,baixa
3519068,Lovezinho,Treyce,1,2022,7,28,2022-07-28,242,0,70069745,4,12,2,13,0,128,82,61,59,30,0,12,4,267,1,alta,alta,alta,baixa,alta,baixa,baixa,baixa
5757514,DESPECH,ROSAL,1,2022,7,28,2022-07-28,7613,33,782369383,55,180,90,422,15,130,92,78,62,18,0,6,10,8215,2,alta,alta,alta,baixa,alta,alta,baixa,alta
5337859,ALIEN SUPERSTAR,Beyonc,1,2022,7,29,2022-07-29,2688,0,171788484,0,39,47,36,0,122,55,46,64,0,0,17,10,2763,3,alta,baixa,baixa,baixa,baixa,alta,alta,alta
1936158,CUFF IT,Beyonc,1,2022,7,29,2022-07-29,7842,10,595900742,23,215,88,330,26,115,78,64,69,4,0,7,14,8387,3,baixa,alta,alta,alta,baixa,alta,baixa,alta
5724140,Attention,NewJeans,1,2022,8,1,2022-08-01,799,12,264717480,1,14,141,9,0,105,81,70,65,24,0,8,4,822,6,baixa,alta,alta,baixa,alta,baixa,baixa,baixa
7166872,Hype Boy,NewJeans,1,2022,8,1,2022-08-01,892,17,363472647,7,20,119,12,2,100,59,78,94,27,0,29,23,924,6,baixa,baixa,alta,alta,alta,baixa,alta,alta
7502400,cmo dormi,Rels B,1,2022,8,4,2022-08-04,1452,35,331511413,0,16,15,20,0,126,63,56,43,24,0,12,23,1488,1,alta,baixa,alta,baixa,alta,alta,alta,alta
6604479,Si Te La Encuentras Por Ah,Feid,1,2022,8,5,2022-08-05,1379,4,179061440,0,23,10,18,0,172,74,46,58,15,0,13,8,1420,8,alta,alta,baixa,baixa,baixa,baixa,alta,alta
6485441,STAYING ALIVE feat Drake  Lil Baby,Drake DJ Khaled Lil Baby,3,2022,8,5,2022-08-05,2107,0,170732845,0,51,1,50,0,130,72,18,46,7,0,28,8,2208,0,alta,alta,baixa,baixa,baixa,alta,alta,alta
6270180,Bad Decisions with BTS  Snoop Dogg,Snoop Dogg BTS Benny Blanco,3,2022,8,5,2022-08-05,1456,0,219196651,0,53,2,33,0,120,77,94,87,2,0,23,12,1542,0,baixa,alta,alta,alta,baixa,baixa,alta,alta
8803071,How Do I Say Goodbye,Dean Lewis,1,2022,8,5,2022-08-05,2163,15,284785823,154,72,97,58,0,82,40,39,64,21,0,7,7,2293,1,baixa,baixa,baixa,baixa,alta,baixa,baixa,alta
5405010,Miss You,Robin Schulz Oliver Tree,2,2022,8,5,2022-08-05,5730,10,497225336,165,108,16,197,3,145,59,20,74,1,0,15,5,6035,0,alta,baixa,baixa,alta,baixa,baixa,alta,baixa
6640464,Limbo,Freddie Dredd,1,2022,8,11,2022-08-11,688,0,199386237,2,14,1,17,0,75,80,46,62,3,6,11,46,719,1,baixa,alta,baixa,baixa,baixa,alta,baixa,alta
6643902,Super Freaky Girl,Nicki Minaj,1,2022,8,12,2022-08-12,4827,0,428685680,2,104,17,76,9,133,95,91,89,6,0,31,24,5007,2,alta,alta,alta,alta,baixa,alta,alta,alta
7158907,Siempre Pendientes,Peso Pluma Luis R Conriquez,2,2022,8,15,2022-08-15,685,5,295152154,0,15,79,4,2,136,77,71,75,33,1,13,4,704,0,alta,alta,alta,alta,alta,alta,alta,baixa
4389214,Komang,Raim Laode,1,2022,8,16,2022-08-16,158,4,137123880,18,5,6,1,1,134,70,35,41,41,0,10,3,164,1,alta,alta,baixa,baixa,alta,alta,baixa,baixa
6026926,BABY OTAKU,Fran C Polima WestCoast Nickoog Clk Pablito Pesadilla,4,2022,8,18,2022-08-18,836,0,159240673,0,14,1,13,0,102,84,43,75,5,0,6,8,863,0,baixa,alta,baixa,alta,baixa,baixa,baixa,alta
2122853,Pink Venom,BLACKPINK,1,2022,8,19,2022-08-19,1963,16,551305895,13,57,119,77,1,90,80,71,69,2,0,27,10,2097,3,baixa,alta,alta,alta,baixa,baixa,alta,alta
7783887,Feliz Cumpleaos Fe,Feid,1,2022,8,19,2022-08-19,3430,38,601863821,3,45,69,52,4,95,87,57,55,10,0,29,7,3527,8,baixa,alta,alta,baixa,baixa,baixa,alta,alta
2357691,After LIKE,IVE,1,2022,8,22,2022-08-22,767,12,265548837,12,20,129,11,0,125,68,80,92,10,0,9,12,798,4,alta,baixa,alta,alta,baixa,alta,baixa,alta
2468227,GAT,Maldy Karol G,2,2022,8,25,2022-08-25,3328,13,322336177,1,39,50,57,3,93,63,34,86,26,0,21,39,3424,0,baixa,baixa,baixa,alta,alta,baixa,alta,alta
5165382,Im Good Blue,Bebe Rexha David Guetta,2,2022,8,26,2022-08-26,12482,80,1109433169,727,291,184,537,45,128,56,38,97,4,0,35,4,13310,0,alta,baixa,baixa,alta,baixa,baixa,alta,baixa
4363557,Talk that Talk,TWICE,1,2022,8,26,2022-08-26,615,0,189476119,2,14,77,15,1,120,77,78,91,14,0,33,12,644,2,baixa,alta,alta,alta,baixa,baixa,alta,alta
5086845,Talk,YEAT,1,2022,9,2,2022-09-02,920,0,148461629,0,10,1,8,0,140,70,26,76,8,0,54,23,938,2,alta,alta,baixa,alta,baixa,alta,alta,alta
3875589,Vista Al Mar,Quevedo,1,2022,9,8,2022-09-08,1769,34,362361576,4,16,19,21,3,105,76,49,56,80,12,10,13,1806,4,baixa,alta,baixa,baixa,alta,alta,baixa,alta
8693885,Forget Me,Lewis Capaldi,1,2022,9,9,2022-09-09,2520,4,239411309,202,93,95,84,9,102,67,72,74,30,0,36,4,2697,3,baixa,baixa,alta,alta,alta,alta,alta,baixa
6055373,Evoque Prata,DJ Escobar MC MENOR SG MC MENOR HR,3,2022,9,9,2022-09-09,852,0,174006928,0,14,1,50,0,87,87,52,52,31,0,28,24,916,0,baixa,alta,alta,baixa,alta,alta,alta,alta
5283123,Prohibidox,Feid,1,2022,9,13,2022-09-13,1473,12,185392587,0,25,36,25,1,180,65,52,80,5,0,6,25,1523,8,alta,baixa,alta,alta,baixa,alta,baixa,alta
3827200,XQ Te Pones As,Yandel Feid,2,2022,9,13,2022-09-13,308,0,47093942,0,6,1,6,0,92,81,48,70,13,0,15,7,320,0,baixa,alta,baixa,alta,baixa,baixa,alta,alta
7512111,Lady Mi Amor,Feid,1,2022,9,13,2022-09-13,330,0,53987404,0,3,0,2,0,93,78,75,62,6,0,15,6,335,8,baixa,alta,alta,baixa,baixa,alta,alta,baixa
7662363,Shut up My Moms Calling  Sped Up,Hotel Ugly,1,2022,9,14,2022-09-14,713,7,181831132,0,2,4,6,0,85,65,36,47,31,0,12,10,721,2,baixa,baixa,baixa,baixa,alta,baixa,alta,alta
5904115,Shut Down,BLACKPINK,1,2022,9,16,2022-09-16,1524,17,482175240,2,53,120,62,0,110,82,67,69,0,0,18,4,1639,3,baixa,alta,alta,alta,baixa,baixa,alta,baixa
5095829,Typa Girl,BLACKPINK,1,2022,9,16,2022-09-16,452,10,235549288,1,2,129,13,0,132,92,53,62,7,0,63,10,467,3,alta,alta,alta,baixa,baixa,baixa,alta,alta
4794318,Eu Gosto Assim  Ao Vivo,Gustavo Mioto Mari Fernandez,2,2022,9,16,2022-09-16,1473,4,222612678,4,27,64,66,1,154,64,61,91,15,0,72,4,1566,0,alta,baixa,alta,alta,baixa,alta,alta,baixa
5380546,Fingers Crossed,Lauren Spencer Smith Lauren Spencer Smith Lauren Spencer Smith,3,2022,1,5,2022-01-05,2235,0,349585590,6,65,7,70,16,109,60,45,47,62,0,31,5,2370,0,baixa,baixa,baixa,baixa,alta,baixa,alta,baixa
8941056,Entre Nosotros Remix con Nicki Nicole,Lit Killah Maria Becerra Tiago pzk NICKI NICOLE,4,2022,1,5,2022-01-05,759,3,236940480,0,32,0,12,0,170,70,61,44,40,0,37,4,803,0,alta,alta,alta,baixa,alta,baixa,alta,baixa
5426643,Less Than Zero,The Weeknd,1,2022,1,7,2022-01-07,2800,0,200660871,1,18,77,61,0,143,53,50,79,0,0,8,3,2879,21,alta,baixa,baixa,alta,baixa,alta,baixa,baixa
7853001,Out of Time,The Weeknd,1,2022,1,7,2022-01-07,3711,0,339659802,2,49,88,62,0,93,65,82,74,27,0,32,5,3822,21,baixa,baixa,alta,alta,alta,baixa,alta,baixa
6145430,Here We Go Again feat Tyler the Cr,The Weeknd Tyler The Creator,3,2022,1,7,2022-01-07,1420,0,88103848,0,7,18,7,0,135,41,27,64,36,0,60,3,1434,0,alta,baixa,baixa,baixa,alta,baixa,alta,baixa
4491971,Is There Someone Else,The Weeknd,1,2022,1,7,2022-01-07,2881,6,391251368,3,13,89,34,0,135,70,60,58,4,0,16,3,2928,21,alta,alta,alta,baixa,baixa,baixa,alta,baixa
1297061,Every Angel is Terrifying,The Weeknd,1,2022,1,7,2022-01-07,715,0,37307967,0,0,1,2,0,118,44,52,94,11,0,4,29,717,21,baixa,baixa,alta,alta,baixa,baixa,baixa,alta
8715137,Miserable Man,David Kushner,1,2022,1,7,2022-01-07,788,0,124407432,0,13,0,32,1,110,63,31,35,93,0,29,3,833,2,baixa,baixa,baixa,baixa,alta,baixa,alta,baixa
4501584,How Do I Make You Love Me,The Weeknd,1,2022,1,7,2022-01-07,1915,0,119238316,0,7,47,15,0,121,80,62,51,2,0,9,8,1937,21,alta,alta,alta,baixa,baixa,alta,baixa,alta
3355993,A Tale By Quincy,The Weeknd,1,2022,1,7,2022-01-07,733,0,41924466,0,0,2,2,0,94,46,55,50,71,0,10,11,735,21,baixa,baixa,alta,baixa,alta,alta,baixa,alta
6457168,25k jacket feat Lil Baby,Gunna Lil Baby,2,2022,1,7,2022-01-07,620,0,54937991,0,17,3,3,0,115,90,74,54,16,0,13,28,640,0,baixa,alta,alta,baixa,baixa,baixa,alta,alta
7175350,Dawn FM,The Weeknd,1,2022,1,7,2022-01-07,811,0,53933526,0,1,8,6,0,78,27,10,49,62,0,49,5,818,21,baixa,baixa,baixa,baixa,alta,baixa,alta,baixa
6131592,Gasoline,The Weeknd,1,2022,1,7,2022-01-07,2297,0,116903579,0,11,29,14,0,123,74,35,73,0,0,21,5,2322,21,alta,alta,baixa,alta,baixa,baixa,alta,baixa
6386843,Best Friends,The Weeknd,1,2022,1,7,2022-01-07,1292,0,101114984,0,3,18,14,0,87,49,49,59,44,0,35,21,1309,21,baixa,baixa,baixa,baixa,alta,baixa,alta,alta
7726159,Sacrifice,The Weeknd,1,2022,1,7,2022-01-07,4440,0,326792833,2,81,77,133,0,122,70,91,79,3,0,7,10,4654,21,alta,alta,alta,alta,baixa,alta,baixa,alta
2717112,Starry Eyes,The Weeknd,1,2022,1,7,2022-01-07,1014,0,74601456,0,1,17,11,0,86,28,13,41,50,0,19,3,1026,21,baixa,baixa,baixa,baixa,alta,baixa,alta,baixa
2038144,Dont Break My,The Weeknd,1,2022,1,7,2022-01-07,1184,0,63803529,0,1,5,6,0,122,77,25,62,34,0,23,3,1191,21,alta,alta,baixa,baixa,alta,baixa,alta,baixa
4464368,thought i was playing,21 Savage Gunna,2,2022,1,7,2022-01-07,807,0,60680939,0,3,0,5,0,148,68,29,73,0,0,7,7,815,0,alta,baixa,baixa,alta,baixa,alta,baixa,alta
7432867,I Heard Youre Married feat Lil Wayne,The Weeknd Lil Wayne,2,2022,1,7,2022-01-07,1178,0,91656026,0,9,10,9,0,110,75,85,84,10,0,31,19,1196,0,baixa,alta,alta,alta,baixa,baixa,alta,alta
7332091,Phantom Regret by Jim,The Weeknd,1,2022,1,7,2022-01-07,768,0,31959571,0,1,1,3,0,108,46,23,48,75,30,14,4,772,21,baixa,baixa,baixa,baixa,alta,alta,alta,baixa
1582892,pushin P feat Young Thug,Young Thug Future Gunna,3,2022,1,7,2022-01-07,3517,0,311395144,0,54,28,43,0,78,77,49,42,1,1,13,19,3614,0,baixa,alta,baixa,baixa,baixa,alta,alta,alta
5810373,L,Stromae,1,2022,1,9,2022-01-09,2035,0,108809090,2,41,122,394,0,88,56,58,55,35,0,23,11,2470,1,baixa,baixa,alta,baixa,alta,baixa,alta,alta
5526636,PUNTO 40,Baby Rasta Rauw Alejandro,2,2022,9,22,2022-09-22,3006,12,304079786,0,54,32,66,2,107,87,20,83,0,4,31,9,3126,0,baixa,alta,baixa,alta,baixa,alta,alta,alta
7654973,Bamba feat Aitch  BIA,Luciano Aitch B,3,2022,9,22,2022-09-22,869,7,146223492,28,14,12,12,2,138,80,82,81,14,0,13,36,895,0,alta,alta,alta,alta,baixa,alta,alta,alta
6204936,STAR WALKIN League of Legends Worlds Anthem,Lil Nas X,1,2022,9,22,2022-09-22,2616,0,332506354,192,113,17,208,0,142,64,31,72,15,0,9,5,2937,3,alta,baixa,baixa,alta,baixa,alta,baixa,baixa
2302386,Unholy feat Kim Petras,Sam Smith Kim Petras,2,2022,9,22,2022-09-22,8576,42,1230675890,154,216,108,331,26,131,71,24,47,1,0,27,9,9123,0,alta,alta,baixa,baixa,baixa,baixa,alta,alta
4064553,Polaroid Love,ENHYPEN,1,2022,1,10,2022-01-10,461,0,211372494,0,10,56,17,0,138,74,65,67,46,0,36,4,488,3,alta,alta,alta,alta,alta,alta,alta,baixa
7822780,BlessedCursed,ENHYPEN,1,2022,1,10,2022-01-10,246,0,77337771,0,2,12,10,0,127,60,40,89,9,0,60,6,258,3,alta,baixa,baixa,alta,baixa,baixa,alta,alta
5922471,The Rumbling TV Size,SiM,1,2022,1,10,2022-01-10,254,0,71014967,0,0,4,23,0,145,41,65,88,0,0,26,5,277,1,alta,baixa,alta,alta,baixa,baixa,alta,baixa
3569943,Mal Feito  Ao Vivo,Marlia Mendona Hugo  G,2,2022,1,14,2022-01-14,971,2,291709698,0,35,104,93,1,124,73,68,83,55,0,90,7,1099,0,alta,alta,alta,alta,alta,baixa,alta,alta
7870658,Cay La Noche feat Cruz Cafun Abhir Hathi Bejo EL IMA,Quevedo La Pantera Juseph Cruz Cafun Bjo Abhir Hathi,7,2022,1,14,2022-01-14,1034,1,245400167,0,19,5,12,0,174,67,74,75,44,0,7,30,1065,0,alta,baixa,alta,alta,alta,alta,baixa,alta
5418507,212,Mainstreet Chefin,2,2022,1,15,2022-01-15,352,0,143139338,0,10,0,39,0,154,79,86,52,66,0,9,7,401,0,alta,alta,alta,baixa,alta,alta,baixa,alta
1221828,WORTH NOTHING,Twisted Oliver Tree,2,2022,9,28,2022-09-28,1612,0,213438580,2,34,54,34,0,140,58,17,62,18,0,20,8,1680,0,alta,baixa,baixa,baixa,alta,baixa,alta,alta
8164697,Tubaro Te,Dj LK da Esccia Tchakabum mc jhenny M,4,2022,9,28,2022-09-28,1003,0,116144341,0,21,0,44,0,130,89,48,74,30,0,7,36,1068,0,alta,alta,baixa,alta,alta,alta,baixa,alta
3533833,Celestial,Ed Sheeran,1,2022,9,29,2022-09-29,1639,0,176474912,37,86,14,80,0,123,57,50,85,5,0,16,4,1805,9,alta,baixa,baixa,alta,baixa,alta,alta,baixa
5031236,Besos Moja2,Wisin  Yandel ROSAL,2,2022,9,29,2022-09-29,2460,13,309483971,1,53,7,56,3,94,74,64,73,6,0,10,6,2569,0,baixa,alta,alta,alta,baixa,alta,baixa,baixa
4004325,Obsessed,Abhijay Sharma Riar Saab,2,2022,9,29,2022-09-29,161,6,71007139,42,10,79,2,0,135,80,85,74,62,0,8,9,173,0,alta,alta,alta,alta,alta,baixa,baixa,alta
7741272,Rumble,Skrillex Flowdan Fred again,3,2022,1,17,2022-01-17,2849,0,78489819,1,39,45,27,0,140,81,6,84,5,23,6,6,2915,0,alta,alta,baixa,alta,baixa,alta,baixa,alta
7120733,Light Switch,Charlie Puth,1,2022,1,19,2022-01-19,4049,0,500340342,1,119,6,85,1,184,69,91,63,11,0,9,31,4253,2,alta,baixa,alta,baixa,baixa,baixa,baixa,alta
3284752,BILLIE EILISH,Armani White,1,2022,1,20,2022-01-20,2537,0,277132266,1,49,1,67,11,100,90,75,50,11,0,9,26,2653,1,baixa,alta,alta,baixa,baixa,baixa,baixa,alta
3469822,Gatita,Bellakath,1,2022,10,3,2022-10-03,1054,0,168684524,1,9,0,15,0,101,90,76,81,15,24,33,6,1078,1,baixa,alta,alta,alta,baixa,alta,alta,alta
5673293,Murder In My Mind,Kordhell,1,2022,1,21,2022-01-21,2459,20,448843705,22,20,68,50,0,120,71,57,97,1,0,13,11,2529,1,baixa,alta,alta,alta,baixa,baixa,alta,alta
3170547,Una Noche en Medell,Cris Mj,1,2022,1,21,2022-01-21,5415,32,682475162,2,46,16,53,1,96,87,82,53,10,0,5,8,5514,1,baixa,alta,alta,baixa,baixa,baixa,baixa,alta
1899106,Hey Mor,Ozuna Feid,2,2022,10,6,2022-10-06,4637,38,674072710,16,63,79,89,11,98,90,40,59,0,0,10,29,4789,0,baixa,alta,baixa,baixa,baixa,baixa,baixa,alta
6321372,THE LONELIEST,Mne,1,2022,10,7,2022-10-07,1585,5,225093344,198,78,65,328,1,130,52,24,60,0,0,8,3,1991,4,alta,baixa,baixa,baixa,baixa,baixa,baixa,baixa
6429519,Where Did You Go,MNEK Jax Jones,2,2022,1,26,2022-01-26,4531,0,300983101,18,135,74,119,1,127,77,53,78,19,0,29,4,4785,0,alta,alta,alta,alta,alta,alta,alta,baixa
3923724,Numb Little Bug,Em Beihold,1,2022,1,28,2022-01-28,2026,0,258714692,6,47,3,42,12,85,74,61,52,30,0,26,9,2115,1,baixa,alta,alta,baixa,alta,alta,alta,alta
3814674,Malvada,Z Fe,1,2022,1,28,2022-01-28,601,0,154119539,0,28,73,64,0,135,89,89,86,16,0,8,5,693,1,alta,alta,alta,alta,baixa,alta,baixa,baixa
2009624,KICK BACK,Kenshi Yonezu,1,2022,10,12,2022-10-12,574,4,210038833,0,38,101,26,0,102,58,29,94,0,0,9,11,638,1,baixa,baixa,baixa,alta,baixa,baixa,baixa,alta
4942277,Maan Meri Jaan,King,1,2022,10,12,2022-10-12,288,6,319566866,8,11,80,1,0,96,70,40,51,35,0,10,4,300,1,baixa,alta,baixa,baixa,alta,baixa,baixa,baixa
3608552,Escapism,RAYE 070 Shake,2,2022,10,12,2022-10-12,5129,25,532336353,348,116,84,114,18,96,54,25,74,14,0,9,11,5359,0,baixa,baixa,baixa,alta,baixa,alta,baixa,alta
2661792,Vampiro,Matu Wiu ,3,2022,1,30,2022-01-30,540,4,187772591,0,26,3,39,0,115,78,63,64,1,0,7,4,605,0,baixa,alta,alta,baixa,baixa,alta,baixa,baixa
3476652,California Breeze,Lil Baby,1,2022,10,14,2022-10-14,991,0,85559365,3,36,38,13,0,162,74,22,67,0,0,11,46,1040,2,alta,alta,baixa,alta,baixa,baixa,baixa,alta
8143341,Bye Bye,Marshmello Juice WRLD,2,2022,10,14,2022-10-14,766,0,84697729,0,16,0,9,0,83,65,24,53,6,0,51,4,791,0,baixa,baixa,baixa,baixa,baixa,baixa,alta,baixa
8569518,DANA,Mc Pedrinho Pedro Sampaio,2,2022,2,1,2022-02-01,911,2,208166039,1,45,0,99,1,135,78,55,57,4,0,10,8,1055,0,alta,alta,alta,baixa,baixa,alta,baixa,alta
6554322,Brividi,Mahmood Blanco,2,2022,2,2,2022-02-02,1175,0,135079152,0,34,1,31,0,123,52,44,60,40,0,26,3,1240,0,alta,baixa,baixa,baixa,alta,baixa,alta,baixa
3910891,Just Wanna Rock,Lil Uzi Vert,1,2022,10,17,2022-10-17,3995,13,457184829,0,72,27,47,0,150,49,4,55,7,0,6,3,4114,1,alta,baixa,baixa,baixa,baixa,alta,baixa,baixa
7691321,Nxde,GIDLE,1,2022,10,17,2022-10-17,430,6,170709584,11,14,116,9,0,136,73,65,91,4,0,48,18,453,2,alta,alta,alta,alta,baixa,alta,alta,alta
4492232,ANTIFRAGILE,LE SSERAFIM,1,2022,10,17,2022-10-17,761,12,301051721,3,23,95,11,0,105,88,82,80,8,0,11,8,795,2,baixa,alta,alta,alta,baixa,baixa,baixa,alta
1159428,shes all i wanna be,Tate McRae,1,2022,2,4,2022-02-04,2711,0,343197054,12,105,12,51,0,160,61,65,64,1,0,12,4,2867,2,alta,baixa,alta,baixa,baixa,alta,baixa,baixa
7165052,Gospel with Eminem,Eminem Dr Dre,2,2022,2,4,2022-02-04,1040,0,64787943,0,8,0,29,0,117,92,62,86,11,0,24,24,1077,0,baixa,alta,alta,alta,baixa,baixa,alta,alta
4703367,Im Tired  From Euphoria An Original HBO Series,Labrinth,1,2022,2,4,2022-02-04,1888,0,121913181,0,26,1,58,0,71,28,26,20,19,0,30,3,1972,7,baixa,baixa,baixa,baixa,alta,alta,alta,baixa
1338081,Do We Have A Problem,Nicki Minaj Lil Baby,2,2022,2,4,2022-02-04,1064,0,81350745,0,42,1,26,0,120,84,54,51,47,0,12,40,1132,0,baixa,alta,alta,baixa,alta,alta,alta,alta
1910640,Monoton,Ozuna Shakira,2,2022,10,19,2022-10-19,3645,15,380726517,19,118,34,150,4,132,87,82,70,42,0,21,5,3913,0,alta,alta,alta,alta,alta,alta,alta,baixa
6829928,Pasoori,Shae Gill Ali Sethi,2,2022,2,6,2022-02-06,349,6,284249832,0,10,22,3,0,92,71,67,60,7,0,6,4,362,0,baixa,alta,alta,baixa,baixa,baixa,baixa,baixa
1392259,Ojos Marrones,Lasso,1,2022,2,6,2022-02-06,795,11,263280370,4,26,18,15,1,120,81,72,65,4,0,14,4,836,1,baixa,alta,alta,baixa,baixa,alta,alta,baixa
6773043,En La De Ella,Feid Sech Jhayco,3,2022,10,20,2022-10-20,1320,0,133895612,0,29,26,17,0,97,82,67,77,8,0,12,5,1366,0,baixa,alta,alta,alta,baixa,baixa,baixa,baixa
6044216,Qu Ago,Yuridia Angela Aguilar,2,2022,10,20,2022-10-20,660,15,236857112,52,19,59,18,5,98,73,88,57,56,0,5,2,697,0,baixa,alta,alta,baixa,alta,baixa,baixa,baixa
1218742,Bejeweled,Taylor Swift,1,2022,10,21,2022-10-21,2699,0,328207708,0,39,35,22,2,164,70,39,56,6,0,9,7,2760,34,alta,alta,baixa,baixa,baixa,baixa,baixa,alta
8346039,AntiHero,Taylor Swift,1,2022,10,21,2022-10-21,9082,56,999748277,310,242,142,165,9,97,64,51,63,12,0,19,5,9489,34,baixa,baixa,baixa,baixa,baixa,alta,alta,baixa
2284105,Maroon,Taylor Swift,1,2022,10,21,2022-10-21,2304,0,317726339,0,12,16,14,0,108,64,4,40,6,0,10,6,2330,34,baixa,baixa,baixa,baixa,baixa,baixa,baixa,baixa
2341529,Bigger Than The Whole Sky,Taylor Swift,1,2022,10,21,2022-10-21,1180,0,121871870,0,4,0,8,0,166,42,7,24,83,1,12,6,1192,34,alta,baixa,baixa,baixa,alta,alta,baixa,alta
2987008,Lavender Haze,Taylor Swift,1,2022,10,21,2022-10-21,3763,8,488386797,1,51,43,38,10,97,73,10,44,26,0,16,8,3852,34,baixa,alta,baixa,baixa,alta,baixa,alta,alta
6590514,Mastermind,Taylor Swift,1,2022,10,21,2022-10-21,1936,0,218320587,0,7,5,13,0,126,66,12,35,55,0,9,14,1956,34,alta,baixa,baixa,baixa,alta,baixa,baixa,alta
1587452,The Great War,Taylor Swift,1,2022,10,21,2022-10-21,1274,0,181382590,0,1,6,11,0,96,57,55,74,22,0,8,4,1286,34,baixa,baixa,alta,alta,alta,baixa,baixa,baixa
8471839,Wouldve Couldve Shouldve,Taylor Swift,1,2022,10,21,2022-10-21,1715,0,177503916,0,4,5,8,0,158,48,55,84,43,0,15,12,1727,34,alta,baixa,alta,alta,alta,alta,alta,alta
3694791,Midnight Rain,Taylor Swift,1,2022,10,21,2022-10-21,2612,4,433356509,0,19,29,21,0,140,64,18,37,72,0,12,7,2652,34,alta,baixa,baixa,baixa,alta,alta,alta,alta
5282587,Snow On The Beach feat Lana Del Rey,Taylor Swift Lana Del Rey,2,2022,10,21,2022-10-21,2415,0,323437194,11,33,57,30,0,110,66,19,32,69,0,12,4,2478,0,baixa,baixa,baixa,baixa,alta,alta,baixa,baixa
4257818,Made You Look,Meghan Trainor,1,2022,10,21,2022-10-21,3956,6,502574952,16,142,23,127,3,145,84,88,53,35,0,8,7,4225,1,alta,alta,alta,baixa,alta,alta,baixa,alta
3146245,Youre On Your Own Kid,Taylor Swift,1,2022,10,21,2022-10-21,2537,2,348647203,1,8,18,20,0,120,69,40,39,41,0,13,6,2565,34,baixa,baixa,baixa,baixa,alta,alta,alta,alta
5899602,Question,Taylor Swift,1,2022,10,21,2022-10-21,1608,0,223064273,0,10,3,12,0,109,75,11,50,20,0,30,17,1630,34,baixa,alta,baixa,baixa,alta,baixa,alta,alta
6372213,Labyrinth,Taylor Swift,1,2022,10,21,2022-10-21,1597,0,187339835,0,6,3,15,0,110,48,15,31,80,22,12,4,1618,34,baixa,baixa,baixa,baixa,alta,alta,alta,baixa
7370086,Karma,Taylor Swift,1,2022,10,21,2022-10-21,3818,23,404562836,272,37,55,32,0,90,64,10,62,7,0,48,7,3887,34,baixa,baixa,baixa,baixa,baixa,alta,alta,alta
1386595,Sweet Nothing,Taylor Swift,1,2022,10,21,2022-10-21,1747,0,186104310,2,9,6,13,0,177,34,39,16,97,0,12,5,1769,34,alta,baixa,baixa,baixa,alta,alta,baixa,baixa
7270435,Vigilante Shit,Taylor Swift,1,2022,10,21,2022-10-21,1948,0,253650850,0,12,9,16,0,80,80,16,28,17,0,12,39,1976,34,baixa,alta,baixa,baixa,baixa,alta,baixa,alta
6363032,Calm Down,R,1,2022,2,9,2022-02-09,4013,10,445763624,2,107,44,750,22,107,81,82,78,38,0,12,4,4870,1,baixa,alta,alta,alta,alta,alta,baixa,baixa
2838411,MAMIII,Karol G Becky G,2,2022,2,10,2022-02-10,6809,28,716591492,29,151,102,175,5,94,84,90,70,9,0,14,8,7135,0,baixa,alta,alta,alta,baixa,baixa,alta,alta
1336403,City of Gods,Kanye West Alicia Keys Fivio Foreign,3,2022,2,11,2022-02-11,2096,0,107255472,0,34,3,30,0,147,47,50,80,10,0,32,38,2160,0,alta,baixa,baixa,alta,baixa,baixa,alta,alta
1461831,Stay Alive Prod SUGA of BTS,Jung Kook,1,2022,2,11,2022-02-11,590,5,246376690,1,4,113,20,0,130,51,50,76,30,0,10,7,614,2,alta,baixa,baixa,alta,alta,baixa,baixa,alta
1130135,The Joker And The Queen feat Taylor Swift,Ed Sheeran Taylor Swift,2,2022,2,11,2022-02-11,1430,0,146789379,0,46,1,34,0,134,53,31,31,92,0,28,3,1510,0,alta,baixa,baixa,baixa,alta,baixa,alta,baixa
